Year,Term,Department Code,Name,Course No,Section,Instructor,Start Time,End Time,Days,Availability
2016,Spring,HLH 120,Responding to Emergencies, 20369,L42,"Rote, Matthew",08:30 AM, 09:45 AM,H,17
2016,Spring,HLH 120,Responding to Emergencies, 20370,L43,"Rote, Matthew",08:00 AM, 08:50 AM,F,14
2016,Spring,HLH 120,Responding to Emergencies, 20020,743,"Ryon, Corey",1:50 PM,2:40 PM ,WM,12
2016,Spring,HLH 120,Responding to Emergencies, 20368,L41,"Rote, Matthew",08:30 AM, 09:45 AM,T,15
2016,Spring,HLH 120,Responding to Emergencies, 20369,L42,"Rote, Matthew",08:30 AM, 09:45 AM,H,17
2016,Spring,HLH 120,Responding to Emergencies, 20370,L43,"Rote, Matthew",08:00 AM, 08:50 AM,F,14
2016,Spring,HLH 163,The HIV Epidemic, 21629,001,"Beshers, Sarah",08:30 AM, 09:45 AM,TH,2
2016,Spring,HLH 163,The HIV Epidemic, 22844,002,"Coffey, Kathryn",09:10 AM, 10:00 AM,WFM,1
2016,Spring,HLH 199,Critical School Health Issues, 20427,701,"Greeley, Aimee",12:40 PM, 1:30 PM,WM,1
2016,Spring,HLH 201,Health Prob of the Underserved, 20024,001,"Sinnott, Cathy",4:20 PM,6:50 PM ,M,0
2016,Spring,HLH 201,Health Prob of the Underserved, 21245,002,"Sinnott, Cathy",7:00 PM,9:30 PM ,M,0
2016,Spring,HLH 203,Community Health, 21384,601,"Blavos, Alexis",2:50 PM,4:05 PM ,TH,3
2016,Spring,HLH 203,Community Health, 20987,602,"Anjeski, Nicole",7:00 PM,9:30 PM ,T,13
2016,Spring,HLH 210,Wellness and Health Promotion, 20025,001,"Moyer, Matthew",10:20 AM, 11:10 AM,WFM,0
2016,Spring,HLH 210,Wellness and Health Promotion, 21630,002,"Moyer, Matthew",11:30 AM, 12:20 PM,WFM,0
2016,Spring,HLH 221,Prof. Issues in Health Science, 20988,601,"Barton, Barbara",3:00 PM,3:50 PM ,M,5
2016,Spring,HLH 265,Health and the Child, 20429,001,"Greeley, Aimee",1:50 PM,2:40 PM ,WFM,41
2016,Spring,HLH 301,Stress Management, 20026,001,"Rees, Malinda",4:20 PM,6:50 PM ,T,1
2016,Spring,HLH 301,Stress Management, 21731,002,"Burnett, Susan",7:00 PM,9:30 PM ,T,0
2016,Spring,HLH 313,Mental and Emotional Health, 20032,001,"Schecter, Barry",4:20 PM,6:50 PM ,H,0
2016,Spring,HLH 314,Mental Health and Counseling, 22847,601,"Curtis, Jennifer",1:15 PM,2:30 PM ,TH,0
2016,Spring,HLH 323,Foods and Nutrition, 22277,701,"Johns, Judith",3:00 PM,3:50 PM ,WFM,1
2016,Spring,HLH 323,Foods and Nutrition, 20033,702,"Pace, Jill",7:00 PM,9:30 PM ,W,0
2016,Spring,HLH 329,Special Topics in Health, 22848,002,"Barton, Barbara",4:25 PM,5:40 PM ,WM,12
2016,Spring,HLH 329,Special Topics in Health, 22467,701,"Coffey, Kathryn",11:30 AM, 12:20 PM,WFM,10
2016,Spring,HLH 345,Parenting Education, 20498,601,"Pace, Jill",4:20 PM,6:50 PM ,W,12
2016,Spring,HLH 380,Intro: Hlth Informatics & Comm, 21732,601,"Sofalvi, Alan",10:20 AM, 11:10 AM,WFM,1
2016,Spring,HLH 380,Intro: Hlth Informatics & Comm, 22468,602,"Burnett, Susan",09:10 AM, 10:00 AM,WFM,20
2016,Spring,HLH 390,Environ Health & Ecology, 21437,601,"Wodi, Ben",10:05 AM, 11:20 AM,TH,0
2016,Spring,HLH 391,Epidemiology & Biostats, 20038,601,"Murphy, Jill",11:40 AM, 12:55 PM,TH,0
2016,Spring,HLH 394,Health Rel Beh: Form & Change, 21213,601,"Sofalvi, Alan",09:10 AM, 10:00 AM,WFM,8
2016,Spring,HLH 394,Health Rel Beh: Form & Change, 23129,602,"Blavos, Alexis",4:25 PM,5:40 PM ,WM,2
2016,Spring,HLH 400,Research Experience in Health, 21528,501,"Hodges, Bonni",TBA,TBA,,4
2016,Spring,HLH 405,Tutorial in Health, 20757,501,"Sofalvi, Alan",TBA,TBA,,2
2016,Spring,HLH 405,Tutorial in Health, 22278,502,"Sofalvi, Alan",TBA,TBA,,10
2016,Spring,HLH 405,Tutorial in Health, 20039,503,"Sofalvi, Alan",TBA,TBA,,10
2016,Spring,HLH 405,Tutorial in Health, 22842,504,"Coffey, Kathryn",TBA,TBA,,1
2016,Spring,HLH 407,College Health Promo Practicum, 22120,501,"Hodges, Bonni",TBA,TBA,,3
2016,Spring,HLH 462,Organiz & Admin of Health Prog, 21527,601,"DiVita, Margaret",1:15 PM,2:30 PM ,TH,0
2016,Spring,HLH 492,Chronic & Communicable Disease, 22127,601,"Barton, Barbara",11:40 AM, 12:55 PM,TH,0
2016,Spring,HLH 492,Chronic & Communicable Disease, 22128,602,"Barton, Barbara",2:50 PM,4:05 PM ,TH,5
2016,Spring,HLH 492,Chronic & Communicable Disease, 22479,701,"Barton, Barbara",11:40 AM, 12:55 PM,TH,0
2016,Spring,HLH 492,Chronic & Communicable Disease, 22480,702,"Barton, Barbara",2:50 PM,4:05 PM ,TH,0
2016,Spring,HLH 493,Community Health Education, 21438,601,"Sofalvi, Alan",10:05 AM, 11:20 AM,TH,0
2016,Spring,HLH 494,Assess & Eval of Health Prog., 20047,601,"Hodges, Bonni",08:30 AM, 09:45 AM,TH,3
2016,Spring,HLH 494,Assess & Eval of Health Prog., 23377,602,"Videto, Donna",08:30 AM, 09:45 AM,TH,10
2016,Spring,HLH 499,Fieldwork in Health, 21094,501,"Beshers, Sarah",TBA,TBA,,0
2016,Spring,HLH 509,Drug Education for Teachers, 20048,601,"Johns, Judith",4:20 PM,6:50 PM ,W,15
2016,Spring,HLH 510,ProSeminar- Health Foundations, 20499,001,"Moyer, Matthew",4:20 PM,6:50 PM ,M,6
2016,Spring,HLH 511,Global Health Problems, 22852,001,"Wodi, Ben",TBA,TBA,,3
2016,Spring,HLH 555,Health and Aging, 22853,001,"Murphy, Jill",TBA,TBA,,0
2016,Spring,HLH 560,Health and Public Policy, 23403,601,"Blavos, Alexis",TBA,TBA,,18
2016,Spring,HLH 592,Current Issues in Comm Health, 22854,001,"Barton, Barbara",TBA,TBA,,1
2016,Spring,HLH 598,Applied Epidemiology, 21351,601,"Murphy, Jill",4:20 PM,6:50 PM ,W,10
2016,Spring,HLH 599,Public Health Statistics, 21879,601,"DiVita, Margaret",4:20 PM,6:50 PM ,T,13
2016,Spring,HLH 601,Research Methods in Health, 20049,601,"DiVita, Margaret",7:00 PM,9:30 PM ,H,3
2016,Spring,HLH 605,Independent Study in Health, 22283,501,"Curtis, Jennifer",TBA,TBA,,5
2016,Spring,HLH 605,Independent Study in Health, 22284,502,"Curtis, Jennifer",TBA,TBA,,5
2016,Spring,HLH 605,Independent Study in Health, 20775,503,"Curtis, Jennifer",TBA,TBA,,0
2016,Spring,HLH 630,Human Sexuality, 21632,601,"Coffey, Kathryn",4:20 PM,6:50 PM ,M,18
2016,Spring,HLH 635,The School Health Program, 20662,601,"Videto, Donna",7:00 PM,9:30 PM ,W,4
2016,Spring,HLH 650,Comm Health Culminating Proj., 21367,501,"Curtis, Jennifer",TBA,TBA,,13
2016,Spring,HLH 653,Comprehensive Exam in Health, 21467,501,"Curtis, Jennifer",TBA,TBA,,16
2016,Spring,HLH 694,Assess&Eval:Health Ed & Promo, 21529,601,"Blavos, Alexis",7:00 PM,9:30 PM ,M,4
2016,Spring,HLH 697,Extension: GR Culminating Act., 21352,601,"Curtis, Jennifer",TBA,TBA,,12
2016,Spring,HUS 430,Social Welfare Institutions, 22058,001,"Dickerson, Nancy",7:00 PM,8:15 PM ,WM,1
2016,Spring,HUS 491,Human Serv Culminating Project, 21479,501,"Schecter, Barry",7:00 PM,9:30 PM ,H,14
2016,Spring,ICC 146,Academic Writing Across Disc., 21743,501,"Evans, Christine",1:15 PM,2:30 PM ,TH,9
2016,Spring,ICC 148,Acad. Grammar/Vocab in Disc., 21744,501,"Martinez, Patricia",4:25 PM,5:40 PM ,W,11
2016,Spring,ICC 150,Acad. Listen/Speak in Disc., 21745,501,"Martinez, Patricia",3:00 PM,4:15 PM ,W,12
2016,Spring,ICC 325,FL Pract in Elementary Class, 21746,501,Staff,TBA,TBA,,0
2016,Spring,ICC 353,Linguistics for Lang.Teachers, 21885,001,"West, Donna",11:40 AM, 12:55 PM,TH,8
2016,Spring,ICC 521,Grammar for ESOL Teachers, 21747,001,"Quaglio, Paulo",4:20 PM,6:50 PM ,W,8
2016,Spring,ICC 525,ESL Teach Via Videoconference, 21748,501,Staff,TBA,TBA,,0
2016,Spring,ICC 620,Materials & Tech for Teach ESL, 21291,001,"Tompkins, Kellie",7:00 PM,9:30 PM ,M,16
2016,Spring,ICC 622,Theory/Practice-Bilingual ED, 21548,001,"Salvato, Shena",4:20 PM,6:50 PM ,T,14
2016,Spring,ICC 623,Sec Lang Acquisit:Theory & Res, 22928,001,"Fan, Hongli",7:00 PM,9:30 PM ,T,9
2016,Spring,ICC 626,Student Teaching  ESL  (K-12), 21481,601,Staff,TBA,TBA,,10
2016,Spring,ICC 685,Comprehensive Examination, 21483,640,"Kattau, Colleen",TBA,TBA,,4
2016,Spring,ICC 697,Extension: GR Culminating Act., 21484,640,"Kattau, Colleen",TBA,TBA,,14
2016,Spring,INT 129,Spec. Topic: Interdisciplinary, 22112,041,"Van Langen, Deborah",4:00 PM,4:50 PM ,W,26
2016,Spring,INT 229,Spec. Topic: Interdisciplinary, 22121,001,"Phelan, Gregory",5:45 PM,8:15 PM ,H,16
2016,Spring,INT 270,Exploring Education, 20289,001,"Burns Thomas, Anne",11:40 AM, 12:55 PM,TH,5
2016,Spring,INT 270,Exploring Education, 20290,501,"Burns Thomas, Anne",11:40 AM, 12:55 PM,TH,3
2016,Spring,INT 300,The Artist in Modern Society, 22462,401,Staff,TBA,TBA,,0
2016,Spring,INT 300,The Artist in Modern Society, 23170,501,Staff,TBA,TBA,,0
2016,Spring,INT 300,The Artist in Modern Society, 22464,R01,Staff,TBA,TBA,,0
2016,Spring,INT 300,The Artist in Modern Society, 22463,S01,Staff,TBA,TBA,,0
2016,Spring,INT 360,Interdisciplinary Seminar I, 22234,401,"Moranda, Scott",4:25 PM,5:15 PM ,W,10
2016,Spring,INT 390,Honors Junior Colloquium, 21800,401,"Rossi, Francis",3:00 PM,3:50 PM ,W,2
2016,Spring,INT 499,Honors Program Thesis, 21234,401,"Rossi, Francis",TBA,TBA,,9
2016,Spring,IST 161,Introduction to the Model UN, 22059,501,"Weng, Lu-Chung",7:00 PM,8:30 PM ,H,2
2016,Spring,IST 210,The Making of the Modern World, 21913,601,"Balas, Alexandru",1:15 PM,2:30 PM ,TH,5
2016,Spring,IST 210,The Making of the Modern World, 21912,701,"Balas, Alexandru",1:15 PM,2:30 PM ,TH,0
2016,Spring,IST 310,Indep Study: Selected Topics, 22549,502,"Xu, Luo",TBA,TBA,,1
2016,Spring,IST 329,Special Topics in Intrntl Stdy, 22357,601,"Balas, Alexandru",11:40 AM, 12:55 PM,TH,12
2016,Spring,IST 329,Special Topics in Intrntl Stdy, 23027,602,"Balas, Alexandru",3:00 PM,4:15 PM ,WM,5
2016,Spring,IST 329,Special Topics in Intrntl Stdy, 22471,701,"Balas, Alexandru",11:40 AM, 12:55 PM,TH,4
2016,Spring,IST 329,Special Topics in Intrntl Stdy, 23029,702,"Balas, Alexandru",3:00 PM,4:15 PM ,WM,7
2016,Spring,IST 400,Themes - International Studies, 22160,601,"Steadman, Sharon",2:50 PM,4:05 PM ,TH,0
2016,Spring,ITA 101,Beginning Italian I, 21886,001,"Baranello, Adriana",09:10 AM, 10:00 AM,WFM,0
2016,Spring,ITA 102,Beginning Italian II, 21050,001,"Cerosaletti, Mark",1:50 PM,2:40 PM ,WFM,2
2016,Spring,ITA 201,Intermediate Italian I, 22061,001,"Baranello, Adriana",10:20 AM, 11:10 AM,WFM,8
2016,Spring,ITA 202,Intermediate Italian II, 21066,001,"Cerosaletti, Mark",3:00 PM,3:50 PM ,WFM,0
2016,Spring,LIT 310,Literacy in Multicult.UrbanSch, 21603,601,"Suzuki, Tadayuki",4:20 PM,6:50 PM ,T,11
2016,Spring,LIT 311,Literacy Field Experience, 21605,601,"Suzuki, Tadayuki",TBA,TBA,,11
2016,Spring,LIT 371,Teach Elem Sch Read & Lang I, 20882,601,"Pass, Charlotte",4:20 PM,6:50 PM ,W,0
2016,Spring,LIT 371,Teach Elem Sch Read & Lang I, 20883,602,"Gonzalez, Michele",10:05 AM, 11:20 AM,TH,0
2016,Spring,LIT 371,Teach Elem Sch Read & Lang I, 20881,603,"Gonzalez, Michele",11:40 AM, 12:55 PM,TH,0
2016,Spring,LIT 372,Teach Elem Sch Read & Lang II, 20884,601,"Morse, Mary-Jo",4:20 PM,6:50 PM ,W,0
2016,Spring,LIT 372,Teach Elem Sch Read & Lang II, 20885,602,"Morse, Mary-Jo",2:50 PM,4:05 PM ,WM,0
2016,Spring,LIT 372,Teach Elem Sch Read & Lang II, 22289,603,"Morse, Mary-Jo",4:20 PM,6:50 PM ,M,0
2016,Spring,LIT 449,Literacy in Mid. & Sec.School, 20887,001,"Wilson, Nance",1:15 PM,2:30 PM ,TH,2
2016,Spring,LIT 528,Literacy&Language Development, 20888,601,"Buxton, William",4:20 PM,6:50 PM ,T,10
2016,Spring,LIT 540,Current Iss: Assess & Inst.B-6, 20889,601,"Suzuki, Tadayuki",7:00 PM,9:30 PM ,T,14
2016,Spring,LIT 540,Current Iss: Assess & Inst.B-6, 21018,L01,"Suzuki, Tadayuki",TBA,TBA,,14
2016,Spring,LIT 540,Current Iss: Assess & Inst.B-6, 21180,690,"Morse, Mary-Jo",4:20 PM,6:50 PM ,H,23
2016,Spring,LIT 540,Current Iss: Assess & Inst.B-6, 21181,L90,"Morse, Mary-Jo",TBA,TBA,,23
2016,Spring,LIT 560,Children's Lit in Curriculum, 22849,601,"Pass, Charlotte",4:20 PM,6:50 PM ,H,19
2016,Spring,LIT 560,Children's Lit in Curriculum, 21394,690,"Reutter, Vicki",7:00 PM,9:30 PM ,M,12
2016,Spring,LIT 570,Young Adult Literature, 21182,601,"Pass, Charlotte",7:00 PM,9:30 PM ,H,11
2016,Spring,LIT 610,Literacy History & Research, 22855,690,"Buxton, William",6:30 PM,9:00 PM ,W,14
2016,Spring,LIT 630,Literacy and Society, 20890,601,"Suzuki, Tadayuki",7:00 PM,9:30 PM ,W,5
2016,Spring,LIT 669,Literacy Specialist & Program, 20894,601,"Gonzalez, Michele",4:20 PM,6:50 PM ,T,8
2016,Spring,LIT 669,Literacy Specialist & Program, 21057,690,"Healey, Kelly",7:00 PM,9:30 PM ,H,0
2016,Spring,LIT 682,Assmt&Inst of Learn w/Lit Diff, 21510,601,"Wilson, Nance",4:20 PM,6:50 PM ,W,1
2016,Spring,LIT 682,Assmt&Inst of Learn w/Lit Diff, 22039,611,"Wilson, Nance",4:20 PM,6:50 PM ,W,4
2016,Spring,LIT 682,Assmt&Inst of Learn w/Lit Diff, 21606,690,"Healey, Kelly",4:20 PM,6:50 PM ,H,9
2016,Spring,LIT 682,Assmt&Inst of Learn w/Lit Diff, 22042,691,"Healey, Kelly",4:20 PM,6:50 PM ,H,5
2016,Spring,LIT 683,Field Experience: Birth-6, 21512,601,"Wilson, Nance",TBA,TBA,,0
2016,Spring,LIT 683,Field Experience: Birth-6, 21608,690,"Healey, Kelly",TBA,TBA,,9
2016,Spring,LIT 684,Field Experience: Grades 5-12, 21516,611,"Wilson, Nance",TBA,TBA,,4
2016,Spring,LIT 684,Field Experience: Grades 5-12, 21609,691,"Healey, Kelly",TBA,TBA,,5
2016,Spring,LIT 693,Literacy Practicum, 20892,601,"Quinn, Juliann",4:20 PM,6:20 PM ,WM,1
2016,Spring,LIT 693,Literacy Practicum, 20891,690,"Sullivan, Sheila",4:20 PM,6:20 PM ,WM,1
2016,Spring,LIT 698,Master's Project in Literacy, 21258,501,"Buxton, William",4:20 PM,6:50 PM ,M,5
2016,Spring,MAT 101,Concepts - Elem School Math I, 20001,601,"Troy, John",08:00 AM, 08:50 AM,WFM,0
2016,Spring,MAT 102,Concepts - Elem School Math II, 21737,601,"Troy, John",09:10 AM, 10:00 AM,WFM,0
2016,Spring,MAT 102,Concepts - Elem School Math II, 20384,602,"Troy, John",10:20 AM, 11:10 AM,WFM,0
2016,Spring,MAT 102,Concepts - Elem School Math II, 22587,603,"Amos, Peter",4:25 PM,5:40 PM ,WM,1
2016,Spring,MAT 102,Concepts - Elem School Math II, 20615,604,"Amos, Peter",6:00 PM,7:15 PM ,WM,0
2016,Spring,MAT 102,Concepts - Elem School Math II, 20445,801,"Roat, Jolie",08:30 AM, 09:45 AM,TH,6
2016,Spring,MAT 102,Concepts - Elem School Math II, 20446,802,"Roat, Jolie",10:05 AM, 11:20 AM,TH,3
2016,Spring,MAT 105,Mathematics in Modern Society, 22699,701,"Bischoff, Mark",08:00 AM, 08:50 AM,WFM,0
2016,Spring,MAT 111,Algebra for College Students, 20002,001,"Huang, Ter",10:20 AM, 11:10 AM,WFM,0
2016,Spring,MAT 111,Algebra for College Students, 20003,002,"Huang, Ter",11:30 AM, 12:20 PM,WFM,0
2016,Spring,MAT 111,Algebra for College Students, 21738,003,"Gfeller, Mary",12:40 PM, 1:30 PM,WFM,0
2016,Spring,MAT 111,Algebra for College Students, 20973,004,"Tkachuk, Vadim",4:25 PM,5:40 PM ,TH,0
2016,Spring,MAT 111,Algebra for College Students, 21994,005,"Eaves, Robert",6:00 PM,7:15 PM ,TH,1
2016,Spring,MAT 121,Calculus A, 21995,701,"Gipson, Philip",11:30 AM, 12:20 PM,WFM,0
2016,Spring,MAT 121,Calculus A, 21996,702,"Alemzadeh, Abolghassem",12:40 PM, 1:30 PM,WFM,0
2016,Spring,MAT 121,Calculus A, 22581,703,"Alemzadeh, Abolghassem",1:50 PM,2:40 PM ,WFM,0
2016,Spring,MAT 122,Calculus B, 20004,701,"Gfeller, Mary",1:50 PM,2:40 PM ,WFM,2
2016,Spring,MAT 135,Calculus I, 20974,601,"Reif, John",08:00 AM, 08:50 AM,WFM,1
2016,Spring,MAT 135,Calculus I, 21618,S01,"Reif, John",08:30 AM, 09:20 AM,T,1
2016,Spring,MAT 135,Calculus I, 22079,602,"Reif, John",09:10 AM, 10:00 AM,WFM,0
2016,Spring,MAT 135,Calculus I, 22080,S02,"Reif, John",10:05 AM, 10:55 AM,T,0
2016,Spring,MAT 201,Statistical Methods, 20005,001,"Song, Myung Soon",09:10 AM, 10:00 AM,WFM,0
2016,Spring,MAT 201,Statistical Methods, 21283,002,"Song, Myung Soon",10:20 AM, 11:10 AM,WFM,0
2016,Spring,MAT 201,Statistical Methods, 21997,003,"Frawley, Patrick",08:30 AM, 09:45 AM,TH,1
2016,Spring,MAT 201,Statistical Methods, 22088,004,"Frawley, Patrick",10:05 AM, 11:20 AM,TH,0
2016,Spring,MAT 201,Statistical Methods, 22940,005,"Heath, Thomas",1:15 PM,2:30 PM ,TH,0
2016,Spring,MAT 224,Mathematical Reasoning & Proof, 20006,001,"Dickerson, David",11:40 AM, 12:55 PM,TH,0
2016,Spring,MAT 236,Calculus II, 20975,601,"Carsten, Christa",11:40 AM, 12:55 PM,TH,0
2016,Spring,MAT 236,Calculus II, 21619,S01,"Carsten, Christa",11:30 AM, 12:20 PM,M,1
2016,Spring,MAT 236,Calculus II, 23375,S02,"Carsten, Christa",12:40 PM, 1:30 PM,M,0
2016,Spring,MAT 236,Calculus II, 21998,602,"Carsten, Christa",1:15 PM,2:30 PM ,TH,0
2016,Spring,MAT 236,Calculus II, 21999,S03,"Carsten, Christa",1:50 PM,2:40 PM ,M,0
2016,Spring,MAT 237,Calculus III, 21074,601,"Carsten, Christa",08:30 AM, 09:45 AM,TH,3
2016,Spring,MAT 237,Calculus III, 21525,S01,"Carsten, Christa",09:10 AM, 10:00 AM,M,3
2016,Spring,MAT 272,Linear Algebra, 21457,001,"Heath, Thomas",11:40 AM, 12:55 PM,TH,0
2016,Spring,MAT 370,Algebraic Structures I, 20008,001,"Roat, Jolie",3:00 PM,4:15 PM ,WM,7
2016,Spring,MAT 375,Geometry I, 22942,001,"Alemzadeh, Abolghassem",10:20 AM, 11:10 AM,WFM,2
2016,Spring,MAT 420,Intermediate Analysis, 21524,001,"Gipson, Philip",09:10 AM, 10:00 AM,WFM,3
2016,Spring,MAT 430,Differential Equations, 20009,001,"Huang, Ter",1:50 PM,2:40 PM ,WFM,0
2016,Spring,MAT 446,Probability & Statistics, 20010,001,"Song, Myung Soon",12:40 PM, 1:30 PM,WFM,0
2016,Spring,MAT 480,History of Mathematics, 21620,001,"Jubran, Isa",10:05 AM, 11:20 AM,TH,0
2016,Spring,MAT 603,Real Analysis/Conc.of Calculus, 22943,001,"Gipson, Philip",4:25 PM,5:40 PM ,WM,9
2016,Spring,MCS 186,Introductory Programming, 23019,001,"Harrison, Connor",2:50 PM,4:05 PM ,TH,0
2016,Spring,MGT 250,Principles of Management, 20053,003,"DeFranco, Anthony",TBA,TBA,,0
2016,Spring,MGT 250,Principles of Management, 20054,004,"Eppolito, Joseph",TBA,TBA,,1
2016,Spring,MGT 250,Principles of Management, 22259,601,"Ward, Brian",1:15 PM,2:30 PM ,TH,2
2016,Spring,MGT 250,Principles of Management, 20510,602,"Phillips, Timothy",2:50 PM,4:05 PM ,TH,10
2016,Spring,MGT 253,Principles of Marketing, 20059,001,"Shirley, John",4:20 PM,6:50 PM ,M,1
2016,Spring,MGT 253,Principles of Marketing, 20060,002,"Walter, James",5:45 PM,8:15 PM ,T,1
2016,Spring,MGT 253,Principles of Marketing, 22569,601,"Walter, James",5:45 PM,8:15 PM ,H,16
2016,Spring,MGT 254,Principles of Accounting I, 20056,001,"Markert, John",08:00 AM, 08:50 AM,WFM,0
2016,Spring,MGT 254,Principles of Accounting I, 20057,602,"Markert, John",09:10 AM, 10:00 AM,WFM,0
2016,Spring,MGT 254,Principles of Accounting I, 20939,603,"Markert, John",10:20 AM, 11:10 AM,WFM,0
2016,Spring,MGT 255,Principles of Accounting II, 20058,001,"Markert, John",11:30 AM, 12:20 PM,WFM,21
2016,Spring,MGT 265,Business Law, 20061,001,"Dayton, Keith",5:45 PM,8:15 PM ,H,6
2016,Spring,MGT 385,Human Resource Management, 21736,001,"Eppolito, Joseph",4:25 PM,5:40 PM ,TH,1
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 20062,601,"Graham, Katherine",10:20 AM, 11:10 AM,WM,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 20064,L01,"Graham, Katherine",10:05 AM, 11:20 AM,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 20067,L02,"Graham, Katherine",11:40 AM, 12:55 PM,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 21688,L03,"Graham, Katherine",2:50 PM,4:05 PM ,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 21710,L04,"Graham, Katherine",4:25 PM,5:40 PM ,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 21709,602,"Graham, Katherine",11:30 AM, 12:20 PM,WM,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 20064,L01,"Graham, Katherine",10:05 AM, 11:20 AM,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 20067,L02,"Graham, Katherine",11:40 AM, 12:55 PM,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 21688,L03,"Graham, Katherine",2:50 PM,4:05 PM ,TH,0
2016,Spring,MGT 423,Computer Appl in Eco & Mgmt, 21710,L04,"Graham, Katherine",4:25 PM,5:40 PM ,TH,0
2016,Spring,MGT 429,Special Topics in Management, 22096,001,"Ward, Brian",4:20 PM,6:50 PM ,T,8
2016,Spring,MGT 454,Strategic Management, 20052,601,"Phillips, Timothy",10:05 AM, 11:20 AM,TH,0
2016,Spring,MGT 454,Strategic Management, 21576,602,"Phillips, Timothy",11:40 AM, 12:55 PM,TH,0
2016,Spring,MLS 102,Basic Leadership, 20378,001,"Swab, Kevin",TBA,TBA,,9
2016,Spring,MLS 152,Drill / Ceremony & Rappel, 22797,001,"Swab, Kevin",TBA,TBA,,15
2016,Spring,MLS 200,ROTC Physical Training, 21849,001,"Swab, Kevin",TBA,TBA,,9
2016,Spring,MLS 222,Small Organizational Operation, 20379,001,"Swab, Kevin",TBA,TBA,,11
2016,Spring,MLS 252,Leadership Laboratory, 20380,001,"Swab, Kevin",TBA,TBA,,10
2016,Spring,MLS 302,Leadership and Ethics, 20840,001,"Swab, Kevin",TBA,TBA,,14
2016,Spring,MLS 352,Leadership Laboratory, 20381,001,"Swab, Kevin",TBA,TBA,,13
2016,Spring,MLS 400,Independent St-MilitaryScience, 21499,001,"Swab, Kevin",TBA,TBA,,3
2016,Spring,MLS 400,Independent St-MilitaryScience, 21500,003,"Swab, Kevin",TBA,TBA,,4
2016,Spring,MLS 400,Independent St-MilitaryScience, 21863,501,"Swab, Kevin",TBA,TBA,,5
2016,Spring,MLS 400,Independent St-MilitaryScience, 21864,502,"Swab, Kevin",TBA,TBA,,5
2016,Spring,MLS 402,Officership, 20841,001,"Swab, Kevin",TBA,TBA,,13
2016,Spring,MLS 452,Leadership Laboratory, 20382,001,"Swab, Kevin",TBA,TBA,,15
2016,Spring,MUS 100,Music in Western Society, 20137,001,"Moore, Edward",09:10 AM, 10:00 AM,WFM,21
2016,Spring,MUS 100,Music in Western Society, 20914,003,"Pfister, Lois",2:50 PM,4:05 PM ,TH,11
2016,Spring,MUS 101,World Music, 20585,001,"Moore, Edward",10:20 AM, 11:10 AM,WFM,1
2016,Spring,MUS 106,Basic Musicianship II, 21470,601,"Wilson, Stephen",1:50 PM,2:40 PM ,WFM,3
2016,Spring,MUS 110,Survey of African Amer Music, 20600,001,"Rosengarten, Lewis",12:40 PM, 1:30 PM,WFM,0
2016,Spring,MUS 111,Intro: Music Theory, 20138,001,"DiScenna, Armand",09:10 AM, 10:00 AM,WFM,9
2016,Spring,MUS 111,Intro: Music Theory, 20825,002,"Wilson, Stephen",10:20 AM, 11:10 AM,WFM,1
2016,Spring,MUS 160,Applied Music - Piano, 22344,501,"Gorelaya, Marina",TBA,TBA,,6
2016,Spring,MUS 163,Applied Music - Strings, 23104,501,"Pfister, Lois",TBA,TBA,,3
2016,Spring,MUS 164,Applied Music - Voice, 20139,601,"Neal, David",TBA,TBA,,3
2016,Spring,MUS 164,Applied Music - Voice, 21329,L01,"Neal, David",4:00 PM,5:00 PM ,W,9
2016,Spring,MUS 164,Applied Music - Voice, 21330,L02,"Neal, David",4:00 PM,5:00 PM ,F,14
2016,Spring,MUS 164,Applied Music - Voice, 20634,602,"Giambattista, Marion",TBA,TBA,,15
2016,Spring,MUS 164,Applied Music - Voice, 21329,L01,"Neal, David",4:00 PM,5:00 PM ,W,9
2016,Spring,MUS 164,Applied Music - Voice, 21330,L02,"Neal, David",4:00 PM,5:00 PM ,F,14
2016,Spring,MUS 164,Applied Music - Voice, 20712,603,"Moulsdale, Gary",TBA,TBA,,13
2016,Spring,MUS 164,Applied Music - Voice, 21329,L01,"Neal, David",4:00 PM,5:00 PM ,W,9
2016,Spring,MUS 164,Applied Music - Voice, 21330,L02,"Neal, David",4:00 PM,5:00 PM ,F,14
2016,Spring,MUS 164,Applied Music - Voice, 21048,604,"Scanza, Sherry",TBA,TBA,,12
2016,Spring,MUS 164,Applied Music - Voice, 21329,L01,"Neal, David",4:00 PM,5:00 PM ,W,9
2016,Spring,MUS 164,Applied Music - Voice, 21330,L02,"Neal, David",4:00 PM,5:00 PM ,F,14
